0.000000,0.849948,0.719424,0.598024,0.653131,18.979980
0.000100,0.849948,0.719424,0.598024,0.653131,16.306465
0.001000,0.849948,0.719424,0.598024,0.653131,13.042990
0.010000,0.849948,0.719424,0.598024,0.653131,10.101385
0.100000,0.849886,0.719612,0.597244,0.652742,7.939368
1.000000,0.849886,0.719887,0.596724,0.652545,6.222226
10.000000,0.850439,0.723755,0.593344,0.652093,4.659601
100.000000,0.850685,0.739425,0.568123,0.642553,3.246474
1000.000000,0.834654,0.753515,0.445918,0.560274,1.661856
